feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,Year,Month
6541743,6896732047,62068277,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-04-18,2024,April
9853363,4740837071,64795608,4,Good selection of products.,Delivery,Positive,2023-01-11,2023,January
8193270,6649631729,75640174,3,"It was okay, nothing special.",Product Quality,Neutral,2024-09-30,2024,September
327126,5351526726,75892474,5,Good selection of products.,Delivery,Positive,2023-03-28,2023,March
6353752,1506082041,11446157,1,Taste was not as expected.,App Experience,Negative,2023-04-05,2023,April
408309,1023260165,10683250,3,The product met my expectations.,Delivery,Neutral,2024-02-16,2024,February
9691887,8257032403,17805991,3,"Average experience, could improve.",App Experience,Neutral,2024-09-18,2024,September
51560,7216524192,72605638,3,Customer service was not helpful.,Customer Service,Negative,2024-01-09,2024,January
2521458,8619795820,98687927,1,Delivery was late and I was unhappy.,Product Quality,Negative,2024-04-09,2024,April
8390508,6494708839,25595836,5,"Excellent quality, will buy again!",App Experience,Positive,2023-06-18,2023,June
913683,9859249765,5039883,4,Highly recommended!,Product Quality,Positive,2024-05-13,2024,May
1306601,3528020011,33675108,4,Good selection of products.,Customer Service,Positive,2023-12-11,2023,December
1687980,5937934264,90346920,5,Highly recommended!,App Experience,Positive,2024-11-09,2024,November
2866024,2976477423,57213543,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-08-17,2023,August
5931641,1002438039,85198177,1,The packaging was poor.,Customer Service,Negative,2024-02-17,2024,February
1605595,2571163022,59345983,4,The product met my expectations.,Product Quality,Neutral,2024-06-02,2024,June
25577,6850221497,21270783,4,Good selection of products.,Customer Service,Positive,2024-07-21,2024,July
4258919,4706569127,68016312,5,Items were in perfect condition.,Delivery,Positive,2023-07-27,2023,July
6630006,8168261752,65903057,4,Customer service was very helpful.,App Experience,Positive,2024-04-22,2024,April
9003999,5828325906,40587811,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-04-12,2023,April
9017197,5012271549,73061709,2,Product was damaged during delivery.,App Experience,Negative,2024-09-21,2024,September
8997814,8110316958,61226835,1,Very disappointed with the quality.,Delivery,Negative,2024-01-30,2024,January
116173,3190808443,77618011,4,Will definitely order again.,Delivery,Positive,2024-10-01,2024,October
2204388,7175472728,9551011,3,"It was okay, nothing special.",App Experience,Neutral,2023-12-09,2023,December
7446356,6011117738,24337950,3,"Average experience, could improve.",Product Quality,Neutral,2024-07-01,2024,July
4740952,5592928753,46875863,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-23,2024,August
7602818,3952040848,31156674,3,Delivery was late and I was unhappy.,Product Quality,Negative,2024-09-05,2024,September
2703135,7026479520,81994445,3,Items were missing from my order.,Customer Service,Negative,2024-07-17,2024,July
6772284,6572695161,64197854,3,The packaging was poor.,Delivery,Negative,2024-03-18,2024,March
1038308,9090769419,66485571,4,Will definitely order again.,Delivery,Positive,2024-02-09,2024,February
682222,5979489110,22161071,2,Items were missing from my order.,Product Quality,Negative,2023-07-09,2023,July
505569,964698323,81763298,2,The packaging was poor.,App Experience,Negative,2024-09-30,2024,September
2483109,2304242664,65815155,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-03-21,2024,March
9866743,2483843748,26040510,5,Items were in perfect condition.,Customer Service,Positive,2023-05-24,2023,May
1263890,2560588609,6291143,5,Very fresh and well-packaged.,App Experience,Positive,2024-06-21,2024,June
8519341,9268920928,17805991,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-05-07,2023,May
4189141,9554019312,6247821,4,Great prices and fast delivery!,App Experience,Positive,2023-08-09,2023,August
2457038,3749174258,38902193,4,Good selection of products.,Product Quality,Positive,2024-02-13,2024,February
2423659,3947164241,95768401,4,Items were in perfect condition.,App Experience,Positive,2024-04-11,2024,April
1347681,487327038,67277562,4,Highly recommended!,Product Quality,Positive,2023-05-10,2023,May
5028,8830321199,93341057,5,Very fresh and well-packaged.,Product Quality,Positive,2024-10-08,2024,October
9945845,3811318591,64940409,1,Product was damaged during delivery.,App Experience,Negative,2023-07-07,2023,July
8989443,6795601573,46629917,5,Very happy with the service!,Customer Service,Positive,2023-12-13,2023,December
9829351,2348495717,86067293,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-06-27,2023,June
2545302,9505736584,63571453,5,Highly recommended!,Delivery,Positive,2024-04-06,2024,April
4048113,1857227304,99301505,5,Customer service was very helpful.,Product Quality,Positive,2024-03-19,2024,March
6527098,5506485302,66655397,4,Highly recommended!,App Experience,Positive,2023-05-19,2023,May
330848,6074837981,61015113,5,Items were in perfect condition.,Customer Service,Positive,2024-04-20,2024,April
1599236,4150569633,2903620,3,Customer service was not helpful.,App Experience,Negative,2023-10-29,2023,October
3731240,609838437,54619715,3,The product met my expectations.,Delivery,Neutral,2023-12-13,2023,December
9717024,5229657139,18889370,4,"Excellent quality, will buy again!",Product Quality,Positive,2023-03-10,2023,March
9228480,2589639350,64141971,4,Very fresh and well-packaged.,App Experience,Positive,2023-01-08,2023,January
3178061,7656948165,44410149,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-07-06,2023,July
4690760,1806563605,25659794,2,I had a bad experience.,Customer Service,Negative,2023-12-24,2023,December
5655169,359819834,12755730,3,Customer service was not helpful.,App Experience,Negative,2023-12-27,2023,December
453884,1908423841,56441247,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-10-28,2023,October
2565975,299859815,2848415,1,Product was damaged during delivery.,Delivery,Negative,2024-01-16,2024,January
1321752,923659418,25081012,3,"It was okay, nothing special.",Customer Service,Neutral,2023-04-16,2023,April
7853790,3560625119,82989313,2,I had a bad experience.,App Experience,Negative,2023-05-13,2023,May
9685412,7111490680,32500305,5,Great prices and fast delivery!,Customer Service,Positive,2024-01-24,2024,January
2861565,5766981431,93675757,5,Highly recommended!,Delivery,Positive,2024-01-14,2024,January
7935010,8609945311,51670882,1,Very disappointed with the quality.,Customer Service,Negative,2024-03-05,2024,March
5877818,1691260635,80796977,4,The product met my expectations.,Delivery,Neutral,2024-06-17,2024,June
2674712,8742091504,78254569,2,Product was damaged during delivery.,App Experience,Negative,2023-03-07,2023,March
8635734,1997833025,72489544,1,Very disappointed with the quality.,App Experience,Negative,2023-07-28,2023,July
580890,3588296877,83404008,5,Good selection of products.,App Experience,Positive,2024-08-13,2024,August
6807331,2404804990,81757554,4,Very fresh and well-packaged.,Product Quality,Positive,2023-12-24,2023,December
1500768,8091385479,16082651,5,Very happy with the service!,Customer Service,Positive,2024-09-04,2024,September
289613,7133174424,8513589,5,Items were in perfect condition.,App Experience,Positive,2023-06-22,2023,June
738205,6110446321,78412820,3,Items were missing from my order.,App Experience,Negative,2024-10-27,2024,October
7023379,6964586050,4597433,1,Delivery was late and I was unhappy.,Delivery,Negative,2024-04-08,2024,April
856341,2351986014,85626346,3,Product was damaged during delivery.,Customer Service,Negative,2023-04-21,2023,April
8408157,352569720,65660660,3,"Average experience, could improve.",Product Quality,Neutral,2023-06-23,2023,June
5069961,1235280275,46875863,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-09-08,2023,September
8816076,9399859705,57548210,5,"Overall good experience, thank you!",Delivery,Positive,2023-10-29,2023,October
511301,7530379037,99729547,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-02-08,2024,February
7592648,5952886441,16420489,2,Very disappointed with the quality.,Delivery,Negative,2024-12-03,2024,December
455219,5815833211,31940833,5,Highly recommended!,App Experience,Positive,2024-08-02,2024,August
7609889,7307394687,47043878,4,Good selection of products.,Customer Service,Positive,2024-01-05,2024,January
5841416,6033014029,29525287,4,"It was okay, nothing special.",App Experience,Neutral,2024-10-21,2024,October
4412586,1409944718,39042103,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-08-19,2023,August
277641,1811382200,37915052,4,"Average experience, could improve.",Product Quality,Neutral,2023-08-25,2023,August
682817,4485391413,11478478,4,"Average experience, could improve.",Product Quality,Neutral,2023-12-21,2023,December
895557,4076279641,89476734,2,Very disappointed with the quality.,Delivery,Negative,2023-12-07,2023,December
7869635,2965387566,47955004,4,"Excellent quality, will buy again!",App Experience,Positive,2023-08-16,2023,August
5955416,9397774189,92245432,5,"Excellent quality, will buy again!",Delivery,Positive,2023-06-28,2023,June
7587526,1437159967,68016312,4,Customer service was very helpful.,Customer Service,Positive,2024-07-06,2024,July
4421683,8397785448,67952740,4,Highly recommended!,App Experience,Positive,2024-04-09,2024,April
9822668,2778606949,33675108,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-10-13,2024,October
4220793,1774096863,60656482,4,"Average experience, could improve.",Customer Service,Neutral,2023-06-13,2023,June
6523110,1497256618,87220860,4,Good selection of products.,App Experience,Positive,2023-04-26,2023,April
2680223,734095510,56480776,4,Customer service was very helpful.,App Experience,Positive,2024-03-06,2024,March
6854268,5755859055,79592021,3,"It was okay, nothing special.",Customer Service,Neutral,2024-10-30,2024,October
2486259,5840290569,99490786,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-09-18,2023,September
1104081,8200985533,1855421,3,I had a bad experience.,Delivery,Negative,2024-08-01,2024,August
4792486,3255590064,92642745,2,The packaging was poor.,Delivery,Negative,2023-04-21,2023,April
2628222,4258404747,27692428,4,Will definitely order again.,Product Quality,Positive,2024-11-10,2024,November
8893890,2455161115,27620326,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-01-29,2024,January
9666020,4448004569,47215976,5,Great prices and fast delivery!,Product Quality,Positive,2024-10-01,2024,October
3428194,5951090793,27878182,1,The order was incorrect.,App Experience,Negative,2024-04-20,2024,April
7566701,7402491996,92509376,4,Items were in perfect condition.,Product Quality,Positive,2024-07-14,2024,July
2127842,8532411923,57360162,3,Very disappointed with the quality.,App Experience,Negative,2024-07-16,2024,July
7361857,7130555385,37309023,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-01-16,2024,January
7131756,4338197132,66310963,4,Customer service was very helpful.,Customer Service,Positive,2024-11-10,2024,November
3978480,8044366071,80833965,1,Not worth the price I paid.,App Experience,Negative,2023-04-30,2023,April
775093,4135251774,77961205,1,Taste was not as expected.,Product Quality,Negative,2024-09-10,2024,September
9060771,6331483812,97411107,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-06-09,2024,June
8948120,6705171000,52417972,4,Will definitely order again.,Product Quality,Positive,2023-04-09,2023,April
9289508,7850128898,38478423,2,Items were missing from my order.,Product Quality,Negative,2024-06-28,2024,June
8188900,3602554049,65815155,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-07-28,2023,July
5686881,1070259187,22738465,3,I had a bad experience.,App Experience,Negative,2023-09-06,2023,September
3842752,8412338399,2566268,3,The product met my expectations.,Product Quality,Neutral,2024-10-28,2024,October
9551379,1478022303,69353754,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-12-31,2023,December
3823659,2376108199,81757554,4,The product met my expectations.,Product Quality,Neutral,2024-05-13,2024,May
7258622,5243035202,10541231,2,Items were missing from my order.,Product Quality,Negative,2024-10-20,2024,October
569019,3687581971,81932548,4,"Excellent quality, will buy again!",App Experience,Positive,2024-05-10,2024,May
7101790,7008586055,96109948,3,Taste was not as expected.,App Experience,Negative,2023-05-24,2023,May
8868668,5142069216,35459748,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-02-25,2024,February
1504712,4152441944,92636025,5,"Overall good experience, thank you!",Customer Service,Positive,2023-04-25,2023,April
6592774,5601670348,32830199,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-29,2024,October
4354820,605105099,5039883,5,Great prices and fast delivery!,Customer Service,Positive,2023-12-30,2023,December
1117265,4054936140,28286754,2,The packaging was poor.,Product Quality,Negative,2024-04-19,2024,April
