order_id,order_date,customer_id,product_id,category,quantity,total_sales,payment_method,delivery_status,Year,Month,Day
6240982373,2023-04-26 03:12:48,91243571,70969,Fruits & Vegetables,3,1895.1000000000001,Cash,On Time,2023,April,26
2718348206,2023-11-08 10:22:06,5763963,243235,Pet Care,2,218.06,UPI,On Time,2023,November,8
4903544026,2024-05-11 04:29:41,57331847,470449,Instant & Frozen Food,3,2483.31,Cash,On Time,2024,May,11
2827266949,2024-09-17 07:51:52,93675757,937542,Grocery & Staples,3,291.12,Card,Slightly Delayed,2024,September,17
4278423074,2023-12-17 04:48:47,67708491,880510,Dairy & Breakfast,2,1902.86,Cash,On Time,2023,December,17
645916247,2023-10-10 02:52:20,76857266,812607,Fruits & Vegetables,1,416.65,Cash,Significantly Delayed,2023,October,10
5816647866,2024-09-26 05:13:41,81420960,432617,Baby Care,2,1726.36,Cash,Significantly Delayed,2024,September,26
7282397914,2024-07-14 01:15:08,97825663,600767,Personal Care,1,722.42,Cash,On Time,2024,July,14
3260611473,2024-02-06 13:34:26,12832151,712307,Cold Drinks & Juices,1,264.89,Cash,Significantly Delayed,2024,February,6
8638163868,2023-06-07 03:25:59,87718744,832348,Snacks & Munchies,1,831.43,Card,On Time,2023,June,7
177850987,2023-11-07 14:08:48,51174875,237083,Pharmacy,2,1154.26,UPI,On Time,2023,November,7
9653859166,2023-03-16 19:23:51,32987624,272170,Instant & Frozen Food,1,140.8,Wallet,Slightly Delayed,2023,March,16
9991338690,2024-07-29 11:34:33,98444183,26060,Pharmacy,1,342.94,Cash,On Time,2024,July,29
1714593246,2024-10-20 09:52:38,27698051,613942,Pet Care,3,1635.0,Wallet,On Time,2024,October,20
9742461226,2024-01-01 00:24:00,34095555,478531,Fruits & Vegetables,3,2476.38,UPI,On Time,2024,January,1
3314393477,2024-10-26 13:36:56,55170753,901144,Grocery & Staples,3,1021.08,Cash,On Time,2024,October,26
4188317986,2023-03-20 01:44:55,42366724,951463,Pet Care,1,787.4,Wallet,Slightly Delayed,2023,March,20
1646665366,2024-07-26 18:45:20,51387106,654297,Fruits & Vegetables,3,39.75,Wallet,Slightly Delayed,2024,July,26
9558804585,2024-03-15 11:58:19,82700270,953175,Baby Care,2,450.42,Card,Slightly Delayed,2024,March,15
9047652469,2024-08-05 03:13:47,71902700,319388,Cold Drinks & Juices,3,1973.3999999999999,Card,On Time,2024,August,5
2893800377,2024-03-22 11:38:50,57892837,187399,Instant & Frozen Food,1,53.49,Card,On Time,2024,March,22
6139157985,2024-02-03 13:33:26,88517890,753354,Personal Care,3,1270.68,Wallet,Significantly Delayed,2024,February,3
6029394789,2023-04-30 06:03:14,7591711,803607,Personal Care,1,949.73,UPI,Slightly Delayed,2023,April,30
5874940276,2024-04-11 06:28:42,38875754,91670,Household Care,1,439.24,UPI,On Time,2024,April,11
5205211911,2024-09-27 18:32:45,57662767,561860,Cold Drinks & Juices,2,1749.56,Cash,Slightly Delayed,2024,September,27
5314758068,2024-02-03 00:17:30,48776805,552883,Fruits & Vegetables,3,2664.48,Card,Slightly Delayed,2024,February,3
484869710,2023-09-09 11:46:42,6756256,15314,Dairy & Breakfast,2,1157.7,Cash,On Time,2023,September,9
9957728938,2024-08-05 21:29:11,25915909,455755,Household Care,2,88.18,UPI,Significantly Delayed,2024,August,5
3136056666,2024-04-29 03:24:15,57770044,555121,Fruits & Vegetables,1,354.91,UPI,Slightly Delayed,2024,April,29
4926104391,2023-10-24 07:42:01,47206881,642612,Pet Care,2,1034.06,Wallet,Slightly Delayed,2023,October,24
1827844756,2023-04-07 11:32:25,16785724,681063,Cold Drinks & Juices,1,321.28,UPI,On Time,2023,April,7
7032037874,2024-06-13 19:06:38,57291761,491314,Instant & Frozen Food,3,2920.32,UPI,On Time,2024,June,13
3779230503,2023-07-11 05:19:38,46699982,82484,Baby Care,3,2744.64,Card,On Time,2023,July,11
3473012553,2024-02-16 21:32:26,89669139,951463,Pet Care,2,1574.8,Card,Significantly Delayed,2024,February,16
7988504487,2024-05-14 11:32:09,8164639,91670,Household Care,3,1317.72,Wallet,On Time,2024,May,14
7193792738,2024-06-05 15:34:59,84572019,500633,Dairy & Breakfast,3,463.5,Card,On Time,2024,June,5
1533583386,2023-08-28 20:16:24,35912599,240179,Pharmacy,1,90.56,Wallet,On Time,2023,August,28
7750989397,2024-01-07 01:01:22,79672044,300159,Cold Drinks & Juices,1,44.35,Wallet,On Time,2024,January,7
4434816229,2023-09-14 06:52:00,63292875,537274,Pet Care,1,702.71,Wallet,On Time,2023,September,14
6896732047,2024-04-18 17:58:30,62068277,187399,Instant & Frozen Food,3,160.47,Cash,On Time,2024,April,18
4740837071,2023-11-01 15:26:13,64795608,833557,Dairy & Breakfast,3,1268.6100000000001,UPI,On Time,2023,November,1
6649631729,2024-09-30 09:24:51,75640174,863930,Personal Care,3,727.71,Card,On Time,2024,September,30
5351526726,2023-03-28 18:51:51,75892474,962054,Cold Drinks & Juices,2,33.72,Cash,On Time,2023,March,28
1506082041,2023-05-04 07:48:45,11446157,880510,Dairy & Breakfast,1,951.43,Card,On Time,2023,May,4
1023260165,2024-02-16 19:06:29,10683250,470449,Instant & Frozen Food,1,827.77,Card,On Time,2024,February,16
8257032403,2024-09-18 21:17:58,17805991,859361,Personal Care,1,432.39,Wallet,On Time,2024,September,18
7216524192,2024-09-01 16:23:34,72605638,15314,Dairy & Breakfast,2,1157.7,Card,On Time,2024,September,1
8619795820,2024-09-04 09:17:19,98687927,449106,Personal Care,2,97.1,Card,Significantly Delayed,2024,September,4
6494708839,2023-06-18 16:06:43,25595836,140154,Personal Care,2,342.4,Cash,On Time,2023,June,18
9859249765,2024-05-13 13:57:42,5039883,600767,Personal Care,3,2167.2599999999998,UPI,On Time,2024,May,13
3528020011,2023-11-12 11:51:12,33675108,592784,Snacks & Munchies,2,560.7,Cash,On Time,2023,November,12
5937934264,2024-09-11 19:24:19,90346920,462526,Dairy & Breakfast,3,1349.91,Card,Slightly Delayed,2024,September,11
2976477423,2023-08-17 07:32:10,57213543,585299,Pet Care,2,1598.92,Wallet,On Time,2023,August,17
1002438039,2024-02-17 03:28:02,85198177,709916,Household Care,3,101.28,Card,On Time,2024,February,17
2571163022,2024-02-06 22:03:16,59345983,487931,Grocery & Staples,3,2127.2400000000002,Cash,Slightly Delayed,2024,February,6
6850221497,2024-07-21 22:37:39,21270783,812607,Fruits & Vegetables,3,1249.9499999999998,UPI,On Time,2024,July,21
4706569127,2023-07-27 18:37:32,68016312,15314,Dairy & Breakfast,1,578.85,Wallet,On Time,2023,July,27
8168261752,2024-04-22 06:11:39,65903057,349294,Fruits & Vegetables,2,1869.5,Card,Significantly Delayed,2024,April,22
5828325906,2023-12-04 11:40:56,40587811,15314,Dairy & Breakfast,2,1157.7,Wallet,On Time,2023,December,4
5012271549,2024-09-21 10:04:21,73061709,67197,Dairy & Breakfast,1,552.2,Cash,Significantly Delayed,2024,September,21
8110316958,2024-01-30 19:28:34,61226835,451812,Pharmacy,3,1592.5500000000002,Wallet,On Time,2024,January,30
3190808443,2024-01-10 08:50:54,77618011,140489,Personal Care,3,1950.6000000000001,Cash,On Time,2024,January,10
7175472728,2023-09-12 11:51:20,9551011,435929,Household Care,2,1713.78,UPI,On Time,2023,September,12
6011117738,2024-01-07 10:51:31,24337950,658389,Snacks & Munchies,3,457.65000000000003,Card,On Time,2024,January,7
5592928753,2024-08-23 20:45:57,46875863,992178,Pharmacy,2,1264.86,UPI,Slightly Delayed,2024,August,23
3952040848,2024-05-09 00:30:37,31156674,927651,Baby Care,2,853.44,UPI,On Time,2024,May,9
7026479520,2024-07-17 22:05:57,81994445,613942,Pet Care,1,545.0,Cash,On Time,2024,July,17
6572695161,2024-03-18 08:19:53,64197854,70969,Fruits & Vegetables,1,631.7,Wallet,On Time,2024,March,18
9090769419,2024-09-02 03:14:47,66485571,305754,Instant & Frozen Food,1,979.99,Wallet,On Time,2024,September,2
5979489110,2023-09-07 07:49:52,22161071,853932,Baby Care,1,941.19,Card,On Time,2023,September,7
964698323,2024-09-30 23:16:20,81763298,257719,Dairy & Breakfast,3,845.19,Wallet,On Time,2024,September,30
2304242664,2024-03-21 08:29:02,65815155,516376,Fruits & Vegetables,3,2632.29,Card,On Time,2024,March,21
2483843748,2023-05-24 09:19:37,26040510,812607,Fruits & Vegetables,3,1249.9499999999998,Wallet,On Time,2023,May,24
2560588609,2024-06-21 01:18:07,6291143,186168,Pet Care,1,878.8,UPI,On Time,2024,June,21
9268920928,2023-07-05 12:33:39,17805991,9436,Personal Care,2,176.86,Cash,On Time,2023,July,5
9554019312,2023-09-08 01:54:46,6247821,578097,Snacks & Munchies,1,267.61,UPI,On Time,2023,September,8
3749174258,2024-02-13 07:46:49,38902193,613942,Pet Care,3,1635.0,Wallet,Slightly Delayed,2024,February,13
3947164241,2024-11-04 20:29:15,95768401,131136,Grocery & Staples,2,75.6,UPI,On Time,2024,November,4
487327038,2023-10-05 00:26:02,67277562,673058,Pharmacy,3,2297.2799999999997,UPI,On Time,2023,October,5
8830321199,2024-08-10 06:00:16,93341057,894539,Household Care,2,890.96,Cash,Slightly Delayed,2024,August,10
3811318591,2023-07-07 12:56:03,64940409,585299,Pet Care,1,799.46,UPI,On Time,2023,July,7
6795601573,2023-12-13 02:39:49,46629917,677542,Household Care,1,212.61,Card,On Time,2023,December,13
2348495717,2023-06-27 00:54:54,86067293,709916,Household Care,3,101.28,Cash,On Time,2023,June,27
9505736584,2024-06-04 05:37:56,63571453,667163,Cold Drinks & Juices,1,441.2,Wallet,Significantly Delayed,2024,June,4
1857227304,2024-03-19 07:47:02,99301505,194682,Cold Drinks & Juices,1,912.29,Card,On Time,2024,March,19
5506485302,2023-05-19 06:41:57,66655397,491521,Snacks & Munchies,1,556.35,Cash,On Time,2023,May,19
6074837981,2024-04-20 12:49:11,61015113,373536,Pet Care,3,1482.51,Card,On Time,2024,April,20
4150569633,2023-10-29 11:22:51,2903620,820973,Baby Care,2,229.04,Card,Significantly Delayed,2023,October,29
609838437,2023-12-13 04:58:58,54619715,382511,Dairy & Breakfast,3,2107.62,Card,On Time,2023,December,13
5229657139,2023-10-03 11:53:27,18889370,487931,Grocery & Staples,1,709.08,Cash,Slightly Delayed,2023,October,3
2589639350,2023-08-01 10:46:34,64141971,500739,Dairy & Breakfast,3,1079.94,UPI,On Time,2023,August,1
7656948165,2023-06-07 10:23:28,44410149,901144,Grocery & Staples,3,1021.08,Wallet,Slightly Delayed,2023,June,7
1806563605,2023-12-24 00:23:24,25659794,183929,Dairy & Breakfast,1,738.74,Wallet,On Time,2023,December,24
359819834,2023-12-27 12:39:23,12755730,952168,Snacks & Munchies,2,473.9,UPI,Significantly Delayed,2023,December,27
1908423841,2023-10-28 04:57:00,56441247,449106,Personal Care,2,97.1,UPI,On Time,2023,October,28
299859815,2024-01-16 02:45:51,2848415,707935,Pet Care,2,1641.8,Wallet,Slightly Delayed,2024,January,16
923659418,2023-04-16 13:14:50,25081012,217710,Dairy & Breakfast,1,58.59,Wallet,On Time,2023,April,16
3560625119,2023-05-13 19:53:58,82989313,679865,Grocery & Staples,3,1043.73,Wallet,Slightly Delayed,2023,May,13
7111490680,2024-01-24 19:15:43,32500305,317242,Grocery & Staples,3,594.45,Card,Slightly Delayed,2024,January,24
5766981431,2024-01-14 04:28:49,93675757,53833,Grocery & Staples,2,269.38,UPI,On Time,2024,January,14
8609945311,2024-05-03 10:00:04,51670882,853932,Baby Care,3,2823.57,Wallet,On Time,2024,May,3
1691260635,2024-06-17 10:23:39,80796977,707935,Pet Care,1,820.9,Card,On Time,2024,June,17
8742091504,2023-07-03 23:26:52,78254569,349294,Fruits & Vegetables,3,2804.25,Card,Slightly Delayed,2023,July,3
1997833025,2023-07-28 23:24:23,72489544,123983,Pharmacy,1,785.67,UPI,On Time,2023,July,28
3588296877,2024-08-13 08:04:17,83404008,757274,Pet Care,2,196.64,Card,Significantly Delayed,2024,August,13
2404804990,2023-12-24 12:32:31,81757554,557908,Pharmacy,1,942.37,Wallet,Slightly Delayed,2023,December,24
8091385479,2024-04-09 15:13:24,16082651,14145,Fruits & Vegetables,1,630.84,UPI,On Time,2024,April,9
7133174424,2023-06-22 03:24:19,8513589,264803,Pharmacy,1,995.98,UPI,On Time,2023,June,22
6110446321,2024-10-27 01:56:26,78412820,272170,Instant & Frozen Food,1,140.8,Wallet,On Time,2024,October,27
6964586050,2024-08-04 18:38:03,4597433,378230,Snacks & Munchies,1,166.42,Cash,On Time,2024,August,4
2351986014,2023-04-21 12:54:41,85626346,589812,Household Care,2,326.06,Wallet,Slightly Delayed,2023,April,21
352569720,2023-06-23 00:25:26,65660660,757274,Pet Care,1,98.32,Wallet,On Time,2023,June,23
1235280275,2023-08-09 22:42:03,46875863,491521,Snacks & Munchies,2,1112.7,Cash,On Time,2023,August,9
9399859705,2023-10-29 01:13:16,57548210,217710,Dairy & Breakfast,1,58.59,UPI,On Time,2023,October,29
7530379037,2024-08-02 19:47:04,99729547,952168,Snacks & Munchies,3,710.8499999999999,UPI,On Time,2024,August,2
5952886441,2024-03-12 11:22:17,16420489,328457,Cold Drinks & Juices,3,2575.71,Wallet,On Time,2024,March,12
5815833211,2024-02-08 19:08:31,31940833,373536,Pet Care,2,988.34,Card,On Time,2024,February,8
7307394687,2024-05-01 10:47:18,47043878,739448,Household Care,2,1511.32,Wallet,On Time,2024,May,1
6033014029,2024-10-21 13:54:53,29525287,587645,Pharmacy,1,801.81,Cash,Slightly Delayed,2024,October,21
1409944718,2023-08-19 14:10:37,39042103,153019,Fruits & Vegetables,3,2843.8500000000004,UPI,On Time,2023,August,19
1811382200,2023-08-25 19:03:17,37915052,131748,Pet Care,3,244.04999999999998,UPI,On Time,2023,August,25
4485391413,2023-12-21 08:58:06,11478478,863930,Personal Care,3,727.71,Card,On Time,2023,December,21
4076279641,2023-07-12 17:23:25,89476734,684939,Personal Care,3,2183.8500000000004,UPI,Slightly Delayed,2023,July,12
2965387566,2023-08-16 11:38:40,47955004,615545,Personal Care,2,896.32,Wallet,On Time,2023,August,16
9397774189,2023-06-28 08:13:42,92245432,112390,Personal Care,2,1755.96,Cash,On Time,2023,June,28
1437159967,2024-06-07 01:48:08,68016312,803607,Personal Care,3,2849.19,Cash,On Time,2024,June,7
8397785448,2024-09-04 02:53:31,67952740,131136,Grocery & Staples,2,75.6,Wallet,On Time,2024,September,4
2778606949,2024-10-13 13:58:43,33675108,654623,Snacks & Munchies,2,844.28,Card,On Time,2024,October,13
1774096863,2023-06-13 05:30:19,60656482,784827,Baby Care,1,274.25,Wallet,On Time,2023,June,13
1497256618,2023-04-26 23:27:32,87220860,853932,Baby Care,1,941.19,Card,On Time,2023,April,26
734095510,2024-06-03 21:33:06,56480776,313754,Snacks & Munchies,1,136.6,Card,On Time,2024,June,3
5755859055,2024-10-30 14:19:27,79592021,473929,Fruits & Vegetables,3,1320.57,Card,Significantly Delayed,2024,October,30
5840290569,2023-09-18 03:57:40,99490786,760828,Pet Care,1,563.45,Wallet,On Time,2023,September,18
8200985533,2024-01-08 07:20:54,1855421,555121,Fruits & Vegetables,2,709.82,Card,On Time,2024,January,8
3255590064,2023-04-21 04:37:28,92642745,709916,Household Care,1,33.76,UPI,On Time,2023,April,21
4258404747,2024-10-11 02:10:11,27692428,272170,Instant & Frozen Food,1,140.8,UPI,On Time,2024,October,11
2455161115,2024-01-29 08:59:28,27620326,131748,Pet Care,2,162.7,UPI,On Time,2024,January,29
4448004569,2024-01-10 02:02:49,47215976,455083,Dairy & Breakfast,2,1918.02,Card,On Time,2024,January,10
5951090793,2024-04-20 19:08:47,27878182,615545,Personal Care,1,448.16,UPI,On Time,2024,April,20
7402491996,2024-07-14 06:46:07,92509376,672059,Personal Care,2,1345.46,Card,On Time,2024,July,14
8532411923,2024-07-16 18:56:51,57360162,77308,Fruits & Vegetables,3,669.8100000000001,Wallet,Slightly Delayed,2024,July,16
7130555385,2024-01-16 14:35:27,37309023,365133,Household Care,3,2746.3500000000004,Cash,Slightly Delayed,2024,January,16
4338197132,2024-10-11 07:09:49,66310963,107548,Cold Drinks & Juices,3,2674.8,UPI,On Time,2024,October,11
8044366071,2023-04-30 13:56:24,80833965,131937,Instant & Frozen Food,3,863.4300000000001,Card,On Time,2023,April,30
4135251774,2024-10-09 11:47:45,77961205,114414,Pharmacy,2,1664.12,Card,On Time,2024,October,9
6331483812,2024-09-06 22:45:14,97411107,291238,Snacks & Munchies,1,746.03,Wallet,Slightly Delayed,2024,September,6
6705171000,2023-09-04 20:28:35,52417972,9436,Personal Care,3,265.29,Wallet,On Time,2023,September,4
7850128898,2024-06-28 07:30:48,38478423,962054,Cold Drinks & Juices,1,16.86,Card,Significantly Delayed,2024,June,28
3602554049,2023-07-28 15:01:30,65815155,818522,Dairy & Breakfast,3,288.27,Wallet,Significantly Delayed,2023,July,28
1070259187,2023-06-09 11:06:16,22738465,949818,Snacks & Munchies,1,483.05,Wallet,On Time,2023,June,9
8412338399,2024-10-28 18:46:06,2566268,187399,Instant & Frozen Food,2,106.98,Card,Slightly Delayed,2024,October,28
1478022303,2023-12-31 15:58:50,69353754,600767,Personal Care,2,1444.84,Wallet,On Time,2023,December,31
2376108199,2024-05-13 16:07:25,81757554,564692,Pet Care,2,431.3,Card,On Time,2024,May,13
5243035202,2024-10-20 00:39:24,10541231,991434,Snacks & Munchies,3,712.86,Card,On Time,2024,October,20
3687581971,2024-10-05 13:55:42,81932548,739448,Household Care,2,1511.32,Cash,Slightly Delayed,2024,October,5
7008586055,2023-05-24 05:13:04,96109948,839170,Dairy & Breakfast,1,481.63,Wallet,Significantly Delayed,2023,May,24
5142069216,2024-02-25 15:03:22,35459748,734789,Snacks & Munchies,2,791.64,UPI,On Time,2024,February,25
4152441944,2023-04-25 10:22:51,92636025,712307,Cold Drinks & Juices,2,529.78,UPI,On Time,2023,April,25
5601670348,2024-10-29 00:23:22,32830199,491521,Snacks & Munchies,1,556.35,Cash,Slightly Delayed,2024,October,29
605105099,2023-12-30 08:15:15,5039883,542300,Snacks & Munchies,1,255.35,Cash,On Time,2023,December,30
4054936140,2024-04-19 08:01:53,28286754,461804,Grocery & Staples,1,310.69,Cash,On Time,2024,April,19
8741892156,2023-11-15 04:50:43,66886852,540618,Snacks & Munchies,2,634.1,Card,Slightly Delayed,2023,November,15
9143640828,2023-07-18 13:12:02,90298394,140489,Personal Care,2,1300.4,Card,Slightly Delayed,2023,July,18
6900876252,2024-02-21 16:57:14,87984862,367391,Baby Care,2,1879.1,Wallet,On Time,2024,February,21
9801174908,2024-04-27 11:49:38,54347213,837480,Pharmacy,1,217.4,Card,Slightly Delayed,2024,April,27
551343632,2024-02-20 19:51:10,59840071,272170,Instant & Frozen Food,3,422.40000000000003,Cash,On Time,2024,February,20
7961173808,2023-06-05 00:30:45,90184276,131937,Instant & Frozen Food,3,863.4300000000001,UPI,On Time,2023,June,5
328909145,2024-09-26 16:42:13,36146306,681063,Cold Drinks & Juices,3,963.8399999999999,Wallet,On Time,2024,September,26
5551173528,2024-11-03 06:05:51,64151769,762527,Snacks & Munchies,2,1380.16,Card,On Time,2024,November,3
4461788759,2024-04-23 20:44:08,79895967,876139,Grocery & Staples,2,831.5,Wallet,On Time,2024,April,23
7256212429,2024-03-16 22:00:36,28350645,217710,Dairy & Breakfast,3,175.77,Cash,On Time,2024,March,16
9104077642,2024-10-24 13:19:46,18199057,118820,Cold Drinks & Juices,2,24.64,Cash,On Time,2024,October,24
2914056235,2024-01-02 12:50:42,31456752,930284,Baby Care,3,568.41,Card,On Time,2024,January,2
9127632807,2023-05-30 13:09:30,81528623,681063,Cold Drinks & Juices,3,963.8399999999999,UPI,On Time,2023,May,30
6070154414,2023-06-19 19:05:34,45052594,784827,Baby Care,1,274.25,Cash,On Time,2023,June,19
2318969828,2023-03-26 20:02:49,2457734,123983,Pharmacy,1,785.67,Cash,On Time,2023,March,26
3813047994,2023-12-20 00:00:10,60275891,18035,Household Care,2,1937.88,Cash,On Time,2023,December,20
1416102774,2024-04-27 16:28:05,92245432,56589,Pharmacy,2,1035.54,UPI,Slightly Delayed,2024,April,27
8086834412,2024-03-08 19:23:33,23286884,566052,Pharmacy,2,174.6,Wallet,On Time,2024,March,8
6193826826,2023-08-05 01:14:47,85561151,478531,Fruits & Vegetables,3,2476.38,Cash,On Time,2023,August,5
8444509148,2024-02-21 22:35:12,64141971,853932,Baby Care,3,2823.57,Wallet,On Time,2024,February,21
42332130,2024-10-17 17:08:04,70363568,365133,Household Care,1,915.45,Wallet,On Time,2024,October,17
6009342120,2024-03-02 08:57:40,59620534,272170,Instant & Frozen Food,2,281.6,Wallet,Slightly Delayed,2024,March,2
4818516411,2023-10-09 12:07:11,85006599,367391,Baby Care,3,2818.6499999999996,Wallet,On Time,2023,October,9
1039229544,2024-08-10 17:00:09,93730857,243235,Pet Care,3,327.09000000000003,Cash,On Time,2024,August,10
1515943657,2023-09-07 18:30:15,59436131,760684,Grocery & Staples,3,214.79999999999998,UPI,On Time,2023,September,7
9183547951,2024-01-20 19:50:24,19259955,461804,Grocery & Staples,2,621.38,UPI,On Time,2024,January,20
8478376092,2023-04-17 02:06:57,91500615,952168,Snacks & Munchies,1,236.95,Wallet,On Time,2023,April,17
